[Subscriber{id=0, firstName='Абрам', lastName='Смирнов', gender=м, age=84, phoneNumber='380670832861', operator=Kievstar}
, Subscriber{id=1253, firstName='Степан', lastName='Попов', gender=м, age=26, phoneNumber='380733981941', operator=Life}
, Subscriber{id=1254, firstName='Стефан', lastName='Соколов', gender=м, age=14, phoneNumber='380951521528', operator=Vodafone}
, Subscriber{id=1255, firstName='Наталия', lastName='Комарова', gender=ж, age=72, phoneNumber='380639385101', operator=Life}
, Subscriber{id=1256, firstName='Султан', lastName='Козлов', gender=м, age=15, phoneNumber='380985295015', operator=Kievstar}
, Subscriber{id=1257, firstName='Тагир', lastName='Новиков', gender=м, age=50, phoneNumber='380935418074', operator=Life}
, Subscriber{id=1258, firstName='Тамерлан', lastName='Морозов', gender=м, age=35, phoneNumber='380973338839', operator=Kievstar}
, Subscriber{id=1259, firstName='Тарас', lastName='Петров', gender=м, age=17, phoneNumber='380736771359', operator=Life}
, Subscriber{id=1260, firstName='Теодор', lastName='Волков', gender=м, age=19, phoneNumber='380672688530', operator=Kievstar}
, Subscriber{id=1261, firstName='Нега', lastName='Ильина', gender=ж, age=23, phoneNumber='380737704581', operator=Life}
, Subscriber{id=1262, firstName='Тимофей', lastName='Васильев', gender=м, age=71, phoneNumber='380735009072', operator=Life}
, Subscriber{id=1263, firstName='Никки', lastName='Титова', gender=ж, age=77, phoneNumber='380667705799', operator=Vodafone}
, Subscriber{id=1264, firstName='Николь', lastName='Кузьмина', gender=ж, age=44, phoneNumber='380975670559', operator=Kievstar}
, Subscriber{id=1265, firstName='Трофим', lastName='Семёнов', gender=м, age=51, phoneNumber='380730406090', operator=Life}
, Subscriber{id=1266, firstName='Неонила', lastName='Баранова', gender=ж, age=53, phoneNumber='380985884643', operator=Kievstar}
, Subscriber{id=1267, firstName='Устин', lastName='Виноградов', gender=м, age=23, phoneNumber='380637527036', operator=Life}
, Subscriber{id=1268, firstName='Фаддей', lastName='Богданов', gender=м, age=33, phoneNumber='380972936768', operator=Kievstar}
, Subscriber{id=1269, firstName='Нонна', lastName='Степанова', gender=ж, age=83, phoneNumber='380972549955', operator=Kievstar}
, Subscriber{id=1270, firstName='Номи', lastName='Яковалева', gender=ж, age=83, phoneNumber='380735403797', operator=Life}
, Subscriber{id=1271, firstName='Федот', lastName='Михайлов', gender=м, age=35, phoneNumber='380989487006', operator=Kievstar}
, Subscriber{id=1272, firstName='Феликс', lastName='Беляев', gender=м, age=27, phoneNumber='380734643453', operator=Life}
, Subscriber{id=1273, firstName='Олеся', lastName='Романова', gender=ж, age=60, phoneNumber='380937871120', operator=Life}
, Subscriber{id=1274, firstName='Алеся', lastName='Захарова', gender=ж, age=21, phoneNumber='380972305401', operator=Kievstar}
, Subscriber{id=1275, firstName='Фидель', lastName='Комаров', gender=м, age=70, phoneNumber='380953953662', operator=Vodafone}
, Subscriber{id=1276, firstName='Филимон', lastName='Орлов', gender=м, age=86, phoneNumber='380988922043', operator=Kievstar}
, Subscriber{id=1277, firstName='Пелагея', lastName='Герасимова', gender=ж, age=6, phoneNumber='380936772475', operator=Life}
, Subscriber{id=1278, firstName='Флор', lastName='Макаров', gender=м, age=5, phoneNumber='380959136427', operator=Vodafone}
, Subscriber{id=1279, firstName='Полина', lastName='Григорьева', gender=ж, age=12, phoneNumber='380976540539', operator=Kievstar}
, Subscriber{id=1280, firstName='Фома', lastName='Ковалёв', gender=м, age=67, phoneNumber='380979523835', operator=Kievstar}
, Subscriber{id=1281, firstName='Прасковья', lastName='Медведева', gender=ж, age=78, phoneNumber='380737474633', operator=Life}
, Subscriber{id=1282, firstName='Раиса', lastName='Ершова', gender=ж, age=26, phoneNumber='380635490756', operator=Life}
, Subscriber{id=1283, firstName='Фуад', lastName='Титов', gender=м, age=70, phoneNumber='380934237160', operator=Life}
, Subscriber{id=1284, firstName='Радмила', lastName='Соболева', gender=ж, age=85, phoneNumber='380632416869', operator=Life}
, Subscriber{id=1285, firstName='Рамина', lastName='Рябова', gender=ж, age=45, phoneNumber='380635928736', operator=Life}
, Subscriber{id=1286, firstName='Христиан', lastName='Баранов', gender=м, age=85, phoneNumber='380665761673', operator=Vodafone}
, Subscriber{id=1287, firstName='Радослава', lastName='Цветкова', gender=ж, age=84, phoneNumber='380976210751', operator=Kievstar}
, Subscriber{id=1288, firstName='Христофор', lastName='Алексеев', gender=м, age=69, phoneNumber='380934763207', operator=Life}
, Subscriber{id=1289, firstName='Шамиль', lastName='Степанов', gender=м, age=59, phoneNumber='380959522550', operator=Vodafone}
, Subscriber{id=1290, firstName='Эдвард', lastName='Бирюков', gender=м, age=73, phoneNumber='380977956044', operator=Kievstar}
, Subscriber{id=1291, firstName='Римма', lastName='Журавлева', gender=ж, age=89, phoneNumber='380639573991', operator=Life}
, Subscriber{id=1292, firstName='Роза', lastName='Николаева', gender=ж, age=62, phoneNumber='380954952300', operator=Vodafone}
, Subscriber{id=1293, firstName='Эльдар', lastName='Щукин', gender=м, age=16, phoneNumber='380959326130', operator=Vodafone}
, Subscriber{id=1294, firstName='Эмиль', lastName='Дьячков', gender=м, age=75, phoneNumber='380731422128', operator=Life}
, Subscriber{id=1295, firstName='Роксана', lastName='Крылова', gender=ж, age=57, phoneNumber='380734971474', operator=Life}
, Subscriber{id=1296, firstName='Эмир', lastName='Сазонов', gender=м, age=35, phoneNumber='380988885735', operator=Kievstar}
, Subscriber{id=1297, firstName='Эммануил', lastName='Якушев', gender=м, age=42, phoneNumber='380933208564', operator=Life}
, Subscriber{id=1298, firstName='Эрик', lastName='Яковлев', gender=м, age=67, phoneNumber='380739439229', operator=Life}
, Subscriber{id=1299, firstName='Эрнест', lastName='Сорокин', gender=м, age=83, phoneNumber='380668177370', operator=Vodafone}
, Subscriber{id=1300, firstName='Сабрина', lastName='Федотова', gender=ж, age=47, phoneNumber='380670123638', operator=Kievstar}
, Subscriber{id=1301, firstName='Юлий', lastName='Романов', gender=м, age=89, phoneNumber='380933163959', operator=Life}
, Subscriber{id=1302, firstName='Юрий', lastName='Захаров', gender=м, age=88, phoneNumber='380974449047', operator=Kievstar}
, Subscriber{id=1303, firstName='Юсуф', lastName='Борисов', gender=м, age=5, phoneNumber='380661248861', operator=Vodafone}
, Subscriber{id=1304, firstName='Юхим', lastName='Королёв', gender=м, age=36, phoneNumber='380973449615', operator=Kievstar}
, Subscriber{id=1305, firstName='Сара', lastName='Боброва', gender=ж, age=16, phoneNumber='380504854461', operator=Vodafone}
, Subscriber{id=1306, firstName='Яков', lastName='Пономарёв', gender=м, age=26, phoneNumber='380957746743', operator=Vodafone}
, Subscriber{id=1307, firstName='Светлана', lastName='Калинина', gender=ж, age=22, phoneNumber='380505157344', operator=Vodafone}
, Subscriber{id=1308, firstName='Януарий', lastName='Лазарев', gender=м, age=13, phoneNumber='380984062381', operator=Kievstar}
, Subscriber{id=1309, firstName='Яромир', lastName='Медведев', gender=м, age=66, phoneNumber='380980073752', operator=Kievstar}
, Subscriber{id=1310, firstName='Серафима', lastName='Пугачева', gender=ж, age=20, phoneNumber='380988986136', operator=Kievstar}
, Subscriber{id=1311, firstName='Ясон', lastName='Никитин', gender=м, age=40, phoneNumber='380958805148', operator=Vodafone}
, Subscriber{id=1312, firstName='Абрам', lastName='Соболев', gender=м, age=74, phoneNumber='380930469306', operator=Life}
, Subscriber{id=1313, firstName='Аваз', lastName='Рябов', gender=м, age=81, phoneNumber='380987816632', operator=Kievstar}
, Subscriber{id=1314, firstName='Силика', lastName='Веселова', gender=ж, age=29, phoneNumber='380669257016', operator=Vodafone}
, Subscriber{id=1315, firstName='Август', lastName='Цветков', gender=м, age=86, phoneNumber='380989409537', operator=Kievstar}
, Subscriber{id=1316, firstName='Симона', lastName='Романова', gender=ж, age=83, phoneNumber='380933205177', operator=Life}
, Subscriber{id=1317, firstName='Снежана', lastName='Маркова', gender=ж, age=35, phoneNumber='380677809896', operator=Kievstar}
, Subscriber{id=1318, firstName='Авраам', lastName='Фролов', gender=м, age=31, phoneNumber='380980428180', operator=Kievstar}
, Subscriber{id=1319, firstName='Софья', lastName='Суханова', gender=ж, age=64, phoneNumber='380662611888', operator=Vodafone}
, Subscriber{id=1320, firstName='Станислава', lastName='Миронова', gender=ж, age=24, phoneNumber='380636670333', operator=Life}
, Subscriber{id=1321, firstName='Стелла', lastName='Александрова', gender=ж, age=31, phoneNumber='380736047014', operator=Life}
, Subscriber{id=1322, firstName='Стефания', lastName='Коновалова', gender=ж, age=56, phoneNumber='380663599329', operator=Vodafone}
, Subscriber{id=1323, firstName='Адам', lastName='Гордеев', gender=м, age=63, phoneNumber='380662255562', operator=Vodafone}
, Subscriber{id=1324, firstName='Адис', lastName='Самойлов', gender=м, age=22, phoneNumber='380634473580', operator=Life}
, Subscriber{id=1325, firstName='Таисия', lastName='Ефимова', gender=ж, age=10, phoneNumber='380932025157', operator=Life}
, Subscriber{id=1326, firstName='Тала', lastName='Денисова', gender=ж, age=66, phoneNumber='380971711929', operator=Kievstar}
, Subscriber{id=1327, firstName='Азамат', lastName='Уваров', gender=м, age=67, phoneNumber='380951515279', operator=Vodafone}
, Subscriber{id=1328, firstName='Айдар', lastName='Шашков', gender=м, age=56, phoneNumber='380737845017', operator=Life}
, Subscriber{id=1329, firstName='Тереза', lastName='Андреева', gender=ж, age=48, phoneNumber='380735581618', operator=Life}
, Subscriber{id=1330, firstName='Айрат', lastName='Максимов', gender=м, age=70, phoneNumber='380953595691', operator=Vodafone}
, Subscriber{id=1331, firstName='Аким', lastName='Сидоров', gender=м, age=21, phoneNumber='380737975693', operator=Life}
, Subscriber{id=1332, firstName='﻿Августа', lastName='Щербакова', gender=ж, age=51, phoneNumber='380735061540', operator=Life}
, Subscriber{id=1333, firstName='Августина', lastName='Блинова', gender=ж, age=85, phoneNumber='380736393136', operator=Life}
, Subscriber{id=1334, firstName='Аврора', lastName='Колесникова', gender=ж, age=24, phoneNumber='380957439482', operator=Vodafone}
, Subscriber{id=1335, firstName='Алексей', lastName='Дорофеев', gender=м, age=16, phoneNumber='380666965752', operator=Vodafone}
, Subscriber{id=1336, firstName='Али', lastName='Егоров', gender=м, age=69, phoneNumber='380956193117', operator=Vodafone}
, Subscriber{id=1337, firstName='Агнесса', lastName='Кузнецова', gender=ж, age=10, phoneNumber='380674545613', operator=Kievstar}
, Subscriber{id=1338, firstName='Агния', lastName='Попова', gender=ж, age=75, phoneNumber='380667353531', operator=Vodafone}
, Subscriber{id=1339, firstName='Амадей', lastName='Дмитриев', gender=м, age=51, phoneNumber='380632167319', operator=Life}
, Subscriber{id=1340, firstName='Адель', lastName='Лебедева', gender=ж, age=55, phoneNumber='380738342198', operator=Life}
, Subscriber{id=1341, firstName='Амаяк', lastName='Анисимов', gender=м, age=22, phoneNumber='380931575047', operator=Life}
, Subscriber{id=1342, firstName='Адельфина', lastName='Новикова', gender=ж, age=33, phoneNumber='380937891025', operator=Life}
, Subscriber{id=1343, firstName='Аделина', lastName='Морозова', gender=ж, age=5, phoneNumber='380660272695', operator=Vodafone}
, Subscriber{id=1344, firstName='Анастасий', lastName='Тимофеев', gender=м, age=63, phoneNumber='380930396598', operator=Life}
